1363,3199648
1364,3376767
1365,3222105
1366,3046116
1367,3117607
1368,3015908
1369,3136448
1370,3276155
1371,3089413
1372,2995805
1373,3118163
1374,3028372
1375,3244699
1376,3117367
1377,3017510
1378,3045584
1379,3000855
1380,3428213
1381,3247057
1382,3052304
1383,3142256
1384,3009235
1385,3085548
1386,3218130
1387,3219167
1388,3041231
1389,3146322
1390,3045155
1391,3288118
1392,3208921
1393,3040984
1394,3169755
1395,3060287
1396,3233342
1397,3282080
1398,3029287
1399,3110283
1400,3004455
1401,3090821
1402,3335372
1403,3160560
1404,3038344
1405,3150021
1406,3038131
1407,3279774
1408,3173977
1409,3039865
1410,3014457
1411,3035830
1412,3267186
1413,3240289
1414,3048985
1415,3136304
1416,3001032
1417,3114833
1418,3292307
1419,3078730
1420,3020195
1421,3112983
1422,3025129
1423,3244925
1424,3104211
1425,3027020
1426,3065309
1427,3062242
1428,3250254
1429,3199871
1430,3041713
1431,3142575
1432,2989558
1433,3172726
1434,3271432
1435,3228151
1436,3052811
1437,3155575
1438,3057515
1439,3307643
1440,3196212
1441,3041702
1442,3153047
1443,3014158
1444,3268367
1445,3171558
1446,3067188
1447,3141462
1448,3029466
1449,3189747
1450,3250781
1451,3119742
1452,3040109
1453,3160776
1454,3063779
1455,3292662
1456,3190613
1457,3061749
1458,3136415
1459,3059921
1460,3306072
1461,3235022
1462,3046148
1463,3100998
1464,3029441
1465,3173241
1466,3343442
1467,3080401
1468,3035118
1469,3161716
1470,3085200
1471,3319688
1472,3135632
1473,3047365
1474,3127672
1475,3045891
1476,3280862
1477,3250958
1478,3037327
1479,3173323
1480,3027983
1481,3260858
1482,3196099
1483,3079946
1484,3148953
1485,3034501
1486,3226312
1487,3295834
1488,3122610
1489,3179455
1490,3057396
1491,3060555
1492,3339877
1493,3226400
1494,3042132
1495,3172571
1496,3046195
1497,3277889
1498,3241749
1499,3056954
1500,3142182
1501,3013956
1502,3205570
1503,3276884
1504,3105972
1505,3223567
1506,3074395
1507,3157237
1508,3348613
1509,3125418
1510,3047786
1511,3151077
1512,3037755
1513,3314161
1514,3337506
1515,3049633
1516,3155538
1517,3031032
1518,3302277
1519,3202217
1520,3127643
1521,3247202
1522,3006603
1523,3180880
1524,3253761
1525,3084699
1526,3142572
1527,3105024
